# View: fund_nav
# Question: How has its price moved since the first one on record?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: high
# Source modules: m0
# Generated: 2026-09-26T10:37:31.140162+00:00
date,nav
2023-09-01,148.04120
2023-09-04,149.29650
2023-09-05,150.94790
2023-09-07,151.93730
2023-09-11,155.01080
2023-09-12,150.42550
2023-09-14,152.01990
2023-09-15,152.20020
2023-09-20,151.19880
2023-09-21,149.89940
2023-09-22,149.75160
2023-09-26,150.45290
2023-09-28,149.80230
2023-09-29,151.34410
2023-10-03,151.73560
2023-10-05,149.68860
2023-10-09,148.54080
2023-10-10,150.38710
2023-10-12,151.49900
2023-10-13,151.33070
2023-10-17,152.25470
2023-10-18,151.16850
2023-10-20,149.53960
2023-10-23,145.48520
2023-10-26,142.96940
2023-10-27,145.06330
2023-10-31,145.58880
2023-11-01,145.37540
2023-11-02,147.11800
2023-11-07,149.86700
2023-11-08,151.31310
2023-11-09,151.35370
2023-11-13,152.88350
2023-11-16,155.30930
2023-11-17,155.84490
2023-11-21,155.94180
2023-11-22,156.26090
2023-11-24,156.77850
2023-11-28,157.38440
2023-11-29,158.42770
2023-12-01,161.08220
2023-12-04,163.05420
2023-12-06,163.91950
2023-12-08,164.50660
2023-12-11,165.62970
2023-12-12,164.93100
2023-12-14,168.17270
2023-12-18,169.05630
2023-12-19,168.39790
2023-12-20,163.26940
2023-12-22,166.95960
2023-12-26,167.89640
2023-12-28,169.33000
2024-01-01,171.70060
2024-01-02,171.44290
2024-01-04,174.39470
2024-01-05,174.95370
2024-01-09,173.77360
2024-01-10,174.20820
2024-01-12,175.59480
2024-01-15,176.51860
2024-01-17,174.08560
2024-01-18,174.04800
2024-01-20,177.19700
2024-01-23,171.99230
2024-01-25,174.07660
2024-01-30,176.01690
2024-01-31,178.79470
2024-02-01,177.77370
2024-02-05,178.67880
2024-02-07,181.99970
2024-02-08,181.59030
2024-02-12,175.70320
2024-02-13,176.21210
2024-02-15,179.40310
2024-02-16,180.83810
2024-02-20,181.43550
2024-02-21,179.47300
2024-02-23,181.59320
2024-02-26,181.02850
2024-02-28,177.58820
2024-02-29,178.40750
2024-03-04,181.19190
2024-03-06,179.59120
2024-03-07,180.04600
2024-03-12,176.94180
2024-03-13,169.57190
2024-03-14,173.17540
2024-03-18,172.26380
2024-03-20,170.21860
2024-03-21,174.06540
2024-03-26,176.76710
2024-03-27,176.93170
2024-03-31,177.73980
2024-04-01,180.93210
2024-04-02,182.94940
2024-04-04,183.95590
2024-04-08,185.21900
2024-04-09,184.75770
2024-04-10,186.35910
2024-04-15,182.94250
2024-04-16,182.71200
2024-04-19,181.22260
2024-04-22,182.45390
2024-04-24,185.80170
2024-04-26,187.94540
2024-04-29,188.58690
2024-05-02,189.86480
2024-05-03,189.20100
2024-05-07,184.83960
2024-05-08,185.80560
2024-05-09,182.56430
2024-05-13,185.27670
2024-05-15,188.78810
2024-05-17,192.63200
2024-05-21,194.27020
2024-05-23,195.76340
2024-05-24,195.66380
2024-05-27,196.38990
2024-05-29,194.34110
2024-05-31,193.25290
2024-06-03,199.07400
2024-06-04,184.91570
2024-06-06,196.23290
2024-06-07,199.01670
2024-06-11,201.36470
2024-06-13,204.99300
2024-06-14,207.22110
2024-06-19,206.20170
2024-06-20,207.95090
2024-06-24,208.14440
2024-06-25,207.67570
2024-06-26,207.13400
2024-06-28,208.63700
2024-07-01,210.62810
2024-07-03,211.04980
2024-07-05,213.89290
2024-07-08,213.25700
2024-07-09,213.86650
2024-07-12,213.41380
2024-07-15,214.89970
2024-07-18,212.97970
2024-07-19,208.57340
2024-07-22,210.87320
