# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:35:35.451780+00:00
key,label,value
return_1y,"Return, 1 year",-0.012827
return_3y,"Return, 3 years",0.112971
return_5y,"Return, 5 years",0.101501
rank_3y,"Category rank, 3 years",23rd of 37
worst_fall,Worst fall,-0.373063
volatility,Volatility,0.144996
fund_size,Fund size,548574278000.00
ter,Expense ratio,0.6589
